Latitude,Longitude,Label,Type
51.529751,-0.1265255,21,Event
52.7989012,-0.0298824,15,Event
53.7947719,-1.6020708,1,Event
53.7634781,-2.7101615,29,Event
51.525851,-0.133945,21,Event
55.953252,-3.188267,14,Event
51.4593348,-2.5873168,16,Event
51.595413,-0.597311,5,Event
52.6296306,-2.1521995,26,Event
53.4860731,-2.2400988,29,Event
51.5084601,0.029846,21,Event
51.4282746,-0.5623352,24,Event
52.6135,-0.8361,13,Event
